plate	well	tile	cycle	channel
1	r03c04	33	11	5
1	r03c04	34	11	1
1	r03c04	34	11	2
1	r03c04	34	11	3
1	r03c04	34	11	4
1	r03c04	34	11	5
1	r03c04	35	11	1
1	r03c04	35	11	2
1	r03c04	35	11	3
1	r03c04	35	11	4
1	r03c04	35	11	5
1	r03c04	36	11	1
1	r03c04	36	11	2
1	r03c04	36	11	3
1	r03c04	36	11	4
1	r03c04	36	11	5
1	r03c04	37	11	1
1	r03c04	37	11	2
1	r03c04	37	11	3
1	r03c04	37	11	4
1	r03c04	37	11	5
1	r03c04	38	11	1
1	r03c04	38	11	2
1	r03c04	38	11	3
1	r03c04	38	11	4
1	r03c04	38	11	5
1	r03c04	39	11	1
1	r03c04	39	11	2
1	r03c04	39	11	3
1	r03c04	39	11	4
1	r03c04	39	11	5
1	r03c04	40	11	1
1	r03c04	40	11	2
1	r03c04	40	11	3
1	r03c04	40	11	4
1	r03c04	40	11	5
1	r03c04	41	11	1
1	r03c04	41	11	2
1	r03c04	41	11	3
1	r03c04	41	11	4
1	r03c04	41	11	5
1	r03c04	42	11	1
1	r03c04	42	11	2
1	r03c04	42	11	3
1	r03c04	42	11	4
1	r03c04	42	11	5
1	r03c04	43	11	1
1	r03c04	43	11	2
1	r03c04	43	11	3
1	r03c04	43	11	4
1	r03c04	43	11	5
1	r03c04	44	11	1
1	r03c04	44	11	2
1	r03c04	44	11	3
1	r03c04	44	11	4
1	r03c04	44	11	5
1	r03c04	45	11	1
1	r03c04	45	11	2
1	r03c04	45	11	3
1	r03c04	45	11	4
1	r03c04	45	11	5
1	r03c04	46	11	1
1	r03c04	46	11	2
1	r03c04	46	11	3
1	r03c04	46	11	4
1	r03c04	46	11	5
1	r03c04	47	11	1
1	r03c04	47	11	2
1	r03c04	47	11	3
1	r03c04	47	11	4
1	r03c04	47	11	5
1	r03c04	48	11	1
1	r03c04	48	11	2
1	r03c04	48	11	3
1	r03c04	48	11	4
1	r03c04	48	11	5
1	r03c04	49	11	1
1	r03c04	49	11	2
1	r03c04	49	11	3
1	r03c04	49	11	4
1	r03c04	49	11	5
1	r03c04	50	11	1
1	r03c04	50	11	2
1	r03c04	50	11	3
1	r03c04	50	11	4
1	r03c04	50	11	5
1	r03c04	51	11	1
1	r03c04	51	11	2
1	r03c04	51	11	3
1	r03c04	51	11	4
1	r03c04	51	11	5
1	r03c04	52	11	1
1	r03c04	52	11	2
1	r03c04	52	11	3
1	r03c04	52	11	4
1	r03c04	52	11	5
1	r03c04	53	11	1
1	r03c04	53	11	2
1	r03c04	53	11	3
1	r03c04	53	11	4
1	r03c04	53	11	5
1	r03c04	54	11	1
1	r03c04	54	11	2
1	r03c04	54	11	3
1	r03c04	54	11	4
1	r03c04	54	11	5
1	r03c04	55	11	1
1	r03c04	55	11	2
1	r03c04	55	11	3
1	r03c04	55	11	4
1	r03c04	55	11	5
1	r03c04	56	11	1
1	r03c04	56	11	2
1	r03c04	56	11	3
1	r03c04	56	11	4
1	r03c04	56	11	5
1	r03c04	57	11	1
1	r03c04	57	11	2
1	r03c04	57	11	3
1	r03c04	57	11	4
1	r03c04	57	11	5
1	r03c04	58	11	1
1	r03c04	58	11	2
1	r03c04	58	11	3
1	r03c04	58	11	4
1	r03c04	58	11	5
1	r03c04	59	11	1
1	r03c04	59	11	2
1	r03c04	59	11	3
1	r03c04	59	11	4
1	r03c04	59	11	5
1	r03c04	60	11	1
1	r03c04	60	11	2
1	r03c04	60	11	3
1	r03c04	60	11	4
1	r03c04	60	11	5
1	r03c04	61	11	1
1	r03c04	61	11	2
1	r03c04	61	11	3
1	r03c04	61	11	4
1	r03c04	61	11	5
1	r03c04	62	11	1
1	r03c04	62	11	2
1	r03c04	62	11	3
1	r03c04	62	11	4
1	r03c04	62	11	5
1	r03c04	63	11	1
1	r03c04	63	11	2
1	r03c04	63	11	3
1	r03c04	63	11	4
1	r03c04	63	11	5
1	r03c04	64	11	1
1	r03c04	64	11	2
1	r03c04	64	11	3
1	r03c04	64	11	4
1	r03c04	64	11	5
1	r03c04	1	12	1
1	r03c04	1	12	2
1	r03c04	1	12	3
1	r03c04	1	12	4
1	r03c04	1	12	5
1	r03c04	2	12	1
1	r03c04	2	12	2
1	r03c04	2	12	3
1	r03c04	2	12	4
1	r03c04	2	12	5
1	r03c04	3	12	1
1	r03c04	3	12	2
1	r03c04	3	12	3
1	r03c04	3	12	4
1	r03c04	3	12	5
1	r03c04	4	12	1
1	r03c04	4	12	2
1	r03c04	4	12	3
1	r03c04	4	12	4
1	r03c04	4	12	5
1	r03c04	6	12	1
1	r03c04	6	12	2
1	r03c04	6	12	3
1	r03c04	6	12	4
1	r03c04	6	12	5
1	r03c04	7	12	1
1	r03c04	7	12	2
1	r03c04	7	12	3
1	r03c04	7	12	4
1	r03c04	7	12	5
1	r03c04	8	12	1
1	r03c04	8	12	2
1	r03c04	8	12	3
1	r03c04	8	12	4
1	r03c04	8	12	5
1	r03c04	9	12	1
1	r03c04	9	12	2
1	r03c04	9	12	3
1	r03c04	9	12	4
1	r03c04	9	12	5
1	r03c04	10	12	1
1	r03c04	10	12	2
1	r03c04	10	12	3
1	r03c04	10	12	4
1	r03c04	10	12	5
1	r03c04	11	12	1
1	r03c04	11	12	2
1	r03c04	11	12	3
1	r03c04	11	12	4
1	r03c04	11	12	5
1	r03c04	12	12	1
1	r03c04	12	12	2
1	r03c04	12	12	3
1	r03c04	12	12	4
1	r03c04	12	12	5
1	r03c04	13	12	1
1	r03c04	13	12	2
1	r03c04	13	12	3
1	r03c04	13	12	4
1	r03c04	13	12	5
1	r03c04	14	12	1
1	r03c04	14	12	2
1	r03c04	14	12	3
1	r03c04	14	12	4
1	r03c04	14	12	5
1	r03c04	15	12	1
1	r03c04	15	12	2
1	r03c04	15	12	3
1	r03c04	15	12	4
1	r03c04	15	12	5
1	r03c04	16	12	1
1	r03c04	16	12	2
1	r03c04	16	12	3
1	r03c04	16	12	4
1	r03c04	16	12	5
1	r03c04	17	12	1
1	r03c04	17	12	2
1	r03c04	17	12	3
1	r03c04	17	12	4
1	r03c04	17	12	5
1	r03c04	18	12	1
1	r03c04	18	12	2
1	r03c04	18	12	3
1	r03c04	18	12	4
1	r03c04	18	12	5
1	r03c04	19	12	1
1	r03c04	19	12	2
1	r03c04	19	12	3
1	r03c04	19	12	4
1	r03c04	19	12	5
1	r03c04	20	12	1
1	r03c04	20	12	2
1	r03c04	20	12	3
1	r03c04	20	12	4
1	r03c04	20	12	5
1	r03c04	21	12	1
1	r03c04	21	12	2
1	r03c04	21	12	3
1	r03c04	21	12	4
1	r03c04	21	12	5
1	r03c04	22	12	1
1	r03c04	22	12	2
1	r03c04	22	12	3
1	r03c04	22	12	4
1	r03c04	22	12	5
1	r03c04	23	12	1
1	r03c04	23	12	2
1	r03c04	23	12	3
1	r03c04	23	12	4
1	r03c04	23	12	5
1	r03c04	24	12	1
1	r03c04	24	12	2
1	r03c04	24	12	3
1	r03c04	24	12	4
1	r03c04	24	12	5
1	r03c04	25	12	1
1	r03c04	25	12	2
1	r03c04	25	12	3
1	r03c04	25	12	4
1	r03c04	25	12	5
1	r03c04	26	12	1
1	r03c04	26	12	2
1	r03c04	26	12	3
1	r03c04	26	12	4
1	r03c04	26	12	5
1	r03c04	27	12	1
1	r03c04	27	12	2
1	r03c04	27	12	3
1	r03c04	27	12	4
1	r03c04	27	12	5
1	r03c04	28	12	1
1	r03c04	28	12	2
1	r03c04	28	12	3
1	r03c04	28	12	4
1	r03c04	28	12	5
1	r03c04	29	12	1
1	r03c04	29	12	2
1	r03c04	29	12	3
1	r03c04	29	12	4
1	r03c04	29	12	5
1	r03c04	30	12	1
1	r03c04	30	12	2
1	r03c04	30	12	3
1	r03c04	30	12	4
1	r03c04	30	12	5
1	r03c04	31	12	1
1	r03c04	31	12	2
1	r03c04	31	12	3
1	r03c04	31	12	4
1	r03c04	31	12	5
1	r03c04	32	12	1
1	r03c04	32	12	2
1	r03c04	32	12	3
1	r03c04	32	12	4
1	r03c04	32	12	5
1	r03c04	33	12	1
1	r03c04	33	12	2
1	r03c04	33	12	3
1	r03c04	33	12	4
1	r03c04	33	12	5
1	r03c04	34	12	1
1	r03c04	34	12	2
1	r03c04	34	12	3
1	r03c04	34	12	4
1	r03c04	34	12	5
1	r03c04	35	12	1
1	r03c04	35	12	2
1	r03c04	35	12	3
1	r03c04	35	12	4
1	r03c04	35	12	5
1	r03c04	36	12	1
1	r03c04	36	12	2
1	r03c04	36	12	3
1	r03c04	36	12	4
1	r03c04	36	12	5
1	r03c04	37	12	1
1	r03c04	37	12	2
1	r03c04	37	12	3
1	r03c04	37	12	4
1	r03c04	37	12	5
1	r03c04	38	12	1
1	r03c04	38	12	2
1	r03c04	38	12	3
1	r03c04	38	12	4
1	r03c04	38	12	5
1	r03c04	39	12	1
1	r03c04	39	12	2
1	r03c04	39	12	3
1	r03c04	39	12	4
1	r03c04	39	12	5
1	r03c04	40	12	1
1	r03c04	40	12	2
1	r03c04	40	12	3
1	r03c04	40	12	4
1	r03c04	40	12	5
1	r03c04	41	12	1
1	r03c04	41	12	2
1	r03c04	41	12	3
1	r03c04	41	12	4
1	r03c04	41	12	5
1	r03c04	42	12	1
1	r03c04	42	12	2
1	r03c04	42	12	3
1	r03c04	42	12	4
1	r03c04	42	12	5
1	r03c04	43	12	1
1	r03c04	43	12	2
1	r03c04	43	12	3
1	r03c04	43	12	4
1	r03c04	43	12	5
1	r03c04	44	12	1
1	r03c04	44	12	2
1	r03c04	44	12	3
1	r03c04	44	12	4
1	r03c04	44	12	5
1	r03c04	45	12	1
1	r03c04	45	12	2
1	r03c04	45	12	3
1	r03c04	45	12	4
1	r03c04	45	12	5
1	r03c04	46	12	1
1	r03c04	46	12	2
1	r03c04	46	12	3
1	r03c04	46	12	4
1	r03c04	46	12	5
1	r03c04	47	12	1
1	r03c04	47	12	2
1	r03c04	47	12	3
1	r03c04	47	12	4
1	r03c04	47	12	5
1	r03c04	48	12	1
1	r03c04	48	12	2
1	r03c04	48	12	3
1	r03c04	48	12	4
1	r03c04	48	12	5
1	r03c04	49	12	1
1	r03c04	49	12	2
1	r03c04	49	12	3
1	r03c04	49	12	4
1	r03c04	49	12	5
1	r03c04	50	12	1
1	r03c04	50	12	2
1	r03c04	50	12	3
1	r03c04	50	12	4
1	r03c04	50	12	5
1	r03c04	51	12	1
1	r03c04	51	12	2
1	r03c04	51	12	3
1	r03c04	51	12	4
1	r03c04	51	12	5
1	r03c04	52	12	1
1	r03c04	52	12	2
1	r03c04	52	12	3
1	r03c04	52	12	4
1	r03c04	52	12	5
1	r03c04	53	12	1
1	r03c04	53	12	2
1	r03c04	53	12	3
1	r03c04	53	12	4
1	r03c04	53	12	5
1	r03c04	54	12	1
1	r03c04	54	12	2
1	r03c04	54	12	3
1	r03c04	54	12	4
1	r03c04	54	12	5
1	r03c04	55	12	1
1	r03c04	55	12	2
1	r03c04	55	12	3
1	r03c04	55	12	4
1	r03c04	55	12	5
1	r03c04	56	12	1
1	r03c04	56	12	2
1	r03c04	56	12	3
1	r03c04	56	12	4
1	r03c04	56	12	5
1	r03c04	57	12	1
1	r03c04	57	12	2
1	r03c04	57	12	3
1	r03c04	57	12	4
1	r03c04	57	12	5
1	r03c04	58	12	1
1	r03c04	58	12	2
1	r03c04	58	12	3
1	r03c04	58	12	4
1	r03c04	58	12	5
1	r03c04	59	12	1
1	r03c04	59	12	2
1	r03c04	59	12	3
1	r03c04	59	12	4
1	r03c04	59	12	5
1	r03c04	60	12	1
1	r03c04	60	12	2
1	r03c04	60	12	3
1	r03c04	60	12	4
1	r03c04	60	12	5
1	r03c04	61	12	1
1	r03c04	61	12	2
1	r03c04	61	12	3
1	r03c04	61	12	4
1	r03c04	61	12	5
1	r03c04	62	12	1
1	r03c04	62	12	2
1	r03c04	62	12	3
1	r03c04	62	12	4
1	r03c04	62	12	5
1	r03c04	63	12	1
1	r03c04	63	12	2
1	r03c04	63	12	3
1	r03c04	63	12	4
1	r03c04	63	12	5
1	r03c04	64	12	1
1	r03c04	64	12	2
1	r03c04	64	12	3
1	r03c04	64	12	4
1	r03c04	64	12	5
1	r03c04	1	13	1
1	r03c04	1	13	2
1	r03c04	1	13	3
1	r03c04	1	13	4
1	r03c04	1	13	5
1	r03c04	2	13	1
1	r03c04	2	13	2
1	r03c04	2	13	3
1	r03c04	2	13	4
1	r03c04	2	13	5
1	r03c04	3	13	1
1	r03c04	3	13	2
1	r03c04	3	13	3
1	r03c04	3	13	4
1	r03c04	3	13	5
1	r03c04	4	13	1
1	r03c04	4	13	2
1	r03c04	4	13	3
1	r03c04	4	13	4
1	r03c04	4	13	5
1	r03c04	6	13	1
1	r03c04	6	13	2
1	r03c04	6	13	3
1	r03c04	6	13	4
1	r03c04	6	13	5
1	r03c04	7	13	1
1	r03c04	7	13	2
1	r03c04	7	13	3
1	r03c04	7	13	4
1	r03c04	7	13	5
1	r03c04	8	13	1
1	r03c04	8	13	2
1	r03c04	8	13	3
1	r03c04	8	13	4
1	r03c04	8	13	5
1	r03c04	9	13	1
1	r03c04	9	13	2
1	r03c04	9	13	3
1	r03c04	9	13	4
1	r03c04	9	13	5
1	r03c04	10	13	1
1	r03c04	10	13	2
1	r03c04	10	13	3
1	r03c04	10	13	4
1	r03c04	10	13	5
1	r03c04	11	13	1
1	r03c04	11	13	2
1	r03c04	11	13	3
1	r03c04	11	13	4
1	r03c04	11	13	5
1	r03c04	12	13	1
1	r03c04	12	13	2
1	r03c04	12	13	3
1	r03c04	12	13	4
1	r03c04	12	13	5
1	r03c04	13	13	1
1	r03c04	13	13	2
1	r03c04	13	13	3
1	r03c04	13	13	4
1	r03c04	13	13	5
1	r03c04	14	13	1
1	r03c04	14	13	2
1	r03c04	14	13	3
1	r03c04	14	13	4
1	r03c04	14	13	5
1	r03c04	15	13	1
1	r03c04	15	13	2
1	r03c04	15	13	3
1	r03c04	15	13	4
1	r03c04	15	13	5
1	r03c04	16	13	1
1	r03c04	16	13	2
1	r03c04	16	13	3
1	r03c04	16	13	4
1	r03c04	16	13	5
1	r03c04	17	13	1
1	r03c04	17	13	2
1	r03c04	17	13	3
1	r03c04	17	13	4
1	r03c04	17	13	5
1	r03c04	18	13	1
1	r03c04	18	13	2
1	r03c04	18	13	3
1	r03c04	18	13	4
1	r03c04	18	13	5
1	r03c04	19	13	1
1	r03c04	19	13	2
1	r03c04	19	13	3
1	r03c04	19	13	4
1	r03c04	19	13	5
1	r03c04	20	13	1
1	r03c04	20	13	2
1	r03c04	20	13	3
1	r03c04	20	13	4
1	r03c04	20	13	5
1	r03c04	21	13	1
1	r03c04	21	13	2
1	r03c04	21	13	3
1	r03c04	21	13	4
1	r03c04	21	13	5
1	r03c04	22	13	1
1	r03c04	22	13	2
1	r03c04	22	13	3
1	r03c04	22	13	4
1	r03c04	22	13	5
1	r03c04	23	13	1
1	r03c04	23	13	2
1	r03c04	23	13	3
1	r03c04	23	13	4
1	r03c04	23	13	5
1	r03c04	24	13	1
1	r03c04	24	13	2
1	r03c04	24	13	3
1	r03c04	24	13	4
1	r03c04	24	13	5
1	r03c04	25	13	1
1	r03c04	25	13	2
1	r03c04	25	13	3
1	r03c04	25	13	4
1	r03c04	25	13	5
1	r03c04	26	13	1
1	r03c04	26	13	2
1	r03c04	26	13	3
1	r03c04	26	13	4
1	r03c04	26	13	5
1	r03c04	27	13	1
1	r03c04	27	13	2
1	r03c04	27	13	3
1	r03c04	27	13	4
1	r03c04	27	13	5
1	r03c04	28	13	1
1	r03c04	28	13	2
1	r03c04	28	13	3
1	r03c04	28	13	4
1	r03c04	28	13	5
1	r03c04	29	13	1
1	r03c04	29	13	2
1	r03c04	29	13	3
1	r03c04	29	13	4
1	r03c04	29	13	5
1	r03c04	30	13	1
1	r03c04	30	13	2
1	r03c04	30	13	3
1	r03c04	30	13	4
1	r03c04	30	13	5
1	r03c04	31	13	1
1	r03c04	31	13	2
1	r03c04	31	13	3
1	r03c04	31	13	4
1	r03c04	31	13	5
1	r03c04	32	13	1
1	r03c04	32	13	2
1	r03c04	32	13	3
1	r03c04	32	13	4
1	r03c04	32	13	5
1	r03c04	33	13	1
1	r03c04	33	13	2
1	r03c04	33	13	3
1	r03c04	33	13	4
1	r03c04	33	13	5
1	r03c04	34	13	1
1	r03c04	34	13	2
1	r03c04	34	13	3
1	r03c04	34	13	4
1	r03c04	34	13	5
1	r03c04	35	13	1
1	r03c04	35	13	2
1	r03c04	35	13	3
1	r03c04	35	13	4
1	r03c04	35	13	5
1	r03c04	36	13	1
1	r03c04	36	13	2
1	r03c04	36	13	3
1	r03c04	36	13	4
1	r03c04	36	13	5
1	r03c04	37	13	1
1	r03c04	37	13	2
1	r03c04	37	13	3
1	r03c04	37	13	4
1	r03c04	37	13	5
1	r03c04	38	13	1
1	r03c04	38	13	2
1	r03c04	38	13	3
1	r03c04	38	13	4
1	r03c04	38	13	5
1	r03c04	39	13	1
1	r03c04	39	13	2
1	r03c04	39	13	3
1	r03c04	39	13	4
1	r03c04	39	13	5
1	r03c04	40	13	1
1	r03c04	40	13	2
1	r03c04	40	13	3
1	r03c04	40	13	4
1	r03c04	40	13	5
1	r03c04	41	13	1
1	r03c04	41	13	2
1	r03c04	41	13	3
1	r03c04	41	13	4
1	r03c04	41	13	5
1	r03c04	42	13	1
1	r03c04	42	13	2
1	r03c04	42	13	3
1	r03c04	42	13	4
1	r03c04	42	13	5
1	r03c04	43	13	1
1	r03c04	43	13	2
1	r03c04	43	13	3
1	r03c04	43	13	4
1	r03c04	43	13	5
1	r03c04	44	13	1
1	r03c04	44	13	2
1	r03c04	44	13	3
1	r03c04	44	13	4
1	r03c04	44	13	5
1	r03c04	45	13	1
1	r03c04	45	13	2
1	r03c04	45	13	3
1	r03c04	45	13	4
1	r03c04	45	13	5
1	r03c04	46	13	1
1	r03c04	46	13	2
1	r03c04	46	13	3
1	r03c04	46	13	4
1	r03c04	46	13	5
1	r03c04	47	13	1
1	r03c04	47	13	2
1	r03c04	47	13	3
1	r03c04	47	13	4
1	r03c04	47	13	5
1	r03c04	48	13	1
1	r03c04	48	13	2
1	r03c04	48	13	3
1	r03c04	48	13	4
1	r03c04	48	13	5
1	r03c04	49	13	1
1	r03c04	49	13	2
1	r03c04	49	13	3
1	r03c04	49	13	4
1	r03c04	49	13	5
1	r03c04	50	13	1
1	r03c04	50	13	2
1	r03c04	50	13	3
1	r03c04	50	13	4
1	r03c04	50	13	5
1	r03c04	51	13	1
1	r03c04	51	13	2
1	r03c04	51	13	3
1	r03c04	51	13	4
1	r03c04	51	13	5
1	r03c04	52	13	1
1	r03c04	52	13	2
1	r03c04	52	13	3
1	r03c04	52	13	4
1	r03c04	52	13	5
1	r03c04	53	13	1
1	r03c04	53	13	2
1	r03c04	53	13	3
1	r03c04	53	13	4
1	r03c04	53	13	5
1	r03c04	54	13	1
1	r03c04	54	13	2
1	r03c04	54	13	3
1	r03c04	54	13	4
1	r03c04	54	13	5
1	r03c04	55	13	1
1	r03c04	55	13	2
1	r03c04	55	13	3
1	r03c04	55	13	4
1	r03c04	55	13	5
1	r03c04	56	13	1
1	r03c04	56	13	2
1	r03c04	56	13	3
1	r03c04	56	13	4
1	r03c04	56	13	5
1	r03c04	57	13	1
1	r03c04	57	13	2
1	r03c04	57	13	3
1	r03c04	57	13	4
1	r03c04	57	13	5
1	r03c04	58	13	1
1	r03c04	58	13	2
1	r03c04	58	13	3
1	r03c04	58	13	4
1	r03c04	58	13	5
1	r03c04	59	13	1
1	r03c04	59	13	2
1	r03c04	59	13	3
1	r03c04	59	13	4
1	r03c04	59	13	5
1	r03c04	60	13	1
1	r03c04	60	13	2
1	r03c04	60	13	3
1	r03c04	60	13	4
1	r03c04	60	13	5
1	r03c04	61	13	1
1	r03c04	61	13	2
1	r03c04	61	13	3
1	r03c04	61	13	4
1	r03c04	61	13	5
1	r03c04	62	13	1
1	r03c04	62	13	2
1	r03c04	62	13	3
1	r03c04	62	13	4
1	r03c04	62	13	5
1	r03c04	63	13	1
1	r03c04	63	13	2
1	r03c04	63	13	3
1	r03c04	63	13	4
1	r03c04	63	13	5
1	r03c04	64	13	1
1	r03c04	64	13	2
1	r03c04	64	13	3
1	r03c04	64	13	4
1	r03c04	64	13	5
